id	document	label
17349	광화문 세종로대우 빌딩 지하 1층	3
10773	1937년에 개업 하여 서울미래유산에도	5
6117	군자에 이런맛집이 30년살았는데 이런맛집이 있는줄 모르고살았다는게 억울하네요 이강주라는	5
14352	★4.1 작지만 강한 멕시칸 타코집	5
17962	게장텐동이 신메뉴라 시켜봤는데 당연히 간장게장일줄 알았는데 양념이었던건 의외	5
8082	베이글이 정말 맛있으며 쫀득한 식감이 있습니다	4
9660	가오픈때 먹어본 친구가 강추해서 찾아갔어요~ 디너타임 시작하기 전부터 줄이 꽤 길더라구요 담엔 좀 더 일찍 방문해야겠어요 ㅎㅎ 맨 첨에 미소장국부터 주셔서 마시는데 약간 얼큰하니 구수했어요	5
21068	와인 콜키지가 무료라서 다들 와인 가져와서 마시네요	5
3244	다만 돈만 생각할뿐	1
2773	건강함	5
15117	다른 메뉴도 좋지만 여기는 소머리곰탕이 최고인듯	4
19613	먹어 본 사람들 괜찮다고 해서요.	5
14574	돈가스 소스의 맛도 정말 고급스럽습니다	5
2733	아이가 좋아했으니 만족.	4
17261	맛나고 치즈돈까스도 맛있어요~^^	4
15016	저는 Yes24 프리뷰할인으로 예매했는데 전용티켓이 예뻐요	4
9406	고기 냄새 안나고 실하고 맛있네요	4
20812	리뷰대로 에이드가 맛있네요	3
12838	기다려서 먹을 맛은 아님	3
9404	맛도 흠 잡을 곳이 없습니다.(사실 이미 거하게 취해가고 있는 상태라 그냥 엄청 맛있었다는 기억만....ㅠ.ㅠ) 최근 몇년 사이에 먹어본 중식당 중에 가장 만족도가 높았던 곳이였습니다	5
10834	피자와 파스타 모두 맛있었어요	5
5142	그러나 냉면의 맛은 우래옥과는 완전 다르다	3
9913	바로 들어갔는데 몇 분 앉고나니 바 테이블만 있었습니다😂	4
13430	핫치킨크림파스타가 존 내뤼 맛있습니다ㅜㅜ	5
14706	창가 자리에 앉아 기다리니 조금 기다려 트레이 위에 레몬 마들렌과 시나몬 롤, 크림 치즈 프로스팅, 물 한 잔, 커틀러리를 세팅해서 가져다 주심	4
4574	고기가 두툼해서 씹는맛이 좋습니다	4
18831	커리와 난이 다양하고 맛있습니다	5
111	이곳 베이글은 다른 베이글 집과 달이 빵이 정말 촉촉하고 쫀득쫀득 부드럽다	5
15660	고수가 필요한 사람은 계산시 고수를 요청하면 무료료 제공해주는데 정말 조금밖에 안주는 건 너무 아쉽다	5
10939	직접 구워주는 서비스	4
777	30분 정도의 기다림이라면 드셔보시는 걸 추천 해드리고 그 이상은 더우니깐..........	4
21189	맥주 종류가 엄청 많아서, 고르는 즐거움이 있는 곳입니다	4
20767	예약을 하지 않을 경우 점심시간대	4
20215	리코타 샐러드는 필수!!	5
20852	마포맛집 마포옥은 70년 역사를 가진 한우양지설렁탕을 먹을 수 있는 노포에요	5
1473	약간 시끌시끌한 양꼬치집입니다	5
12284	허영만의 백반기행인가 나와서 더 유명해진 집	4
8060	이국적이지만 익숙한 맛있는 맛입니다.	5
5286	예약 미리 하고 가는게 좋고	4
7592	버스 정류장앞이라  내려서  한그릇하기  좋은곳입니다	4
7925	심지어 쌀밥도 엄청 맛있었어요	5
14073	남자사장님께서 섬세하게 만들어주십니다	5
12127	친절하네요	5
9139	간단한편 이어서 적당했고,	5
17021	탄두리치킨도 매콤하니 먹을만하고  양고기도 특유의 향에 숯불 맛 까지 더해져 만족도가 높다	4
10394	오늘 베리굿뜨 돼지맨숀!	5
2873	가족 외식, 비즈니스, 각종 모임을 가져도 손색이 없다	5
9601	플렛화이트: 커피맛이 우유보다 진해요	5
3165	어쨌든 오랜만에 찾은 아웃백 스테이크 하우스~	4
7701	조개 실함	5
8522	어머님 무릎으로 같이 방문하였습니다	5
15095	상호가 마포숯불갈비인데 갈비가 심심하고 삼삼한 맛	3
2204	-기교있는 비쥬얼의 음식들은 아니며 강남에서는 상대적으로 먹고나서 갈만한 장소가 별로 없는게 아쉬운 지역	4
5094	접객이 아주 친절합니다	5
17234	📷 사진순서	4
17175	크리스피크림도넛을 대체로 먹어도 좋음	3
5507	생각보다 양도 꽤 많습니다	5
4227	2	4
4815	다만 성인 남자는 양이 적어요	4
11313	고기만 주고 가시고 각자 알아서 굽는 시스템입니다	3
8992	인테리어도 갠춘하고..	4
21223	그렇지만 치즈와 마요네즈를 넣고 먹는 쌈이 맛있었어요	4
18910	찐 가성비 중국요리집	4
14069	이미 건대생들에게 유명한 곳이기도한데 가성비도 맛도 좋아서 유명하더라고요	4
13845	별넷 : 그동네에 가게 되면 가볼만한 곳으로 추천해볼만한 곳	5
10801	반면 면이 국수같이 얇음	2
15002	커피한잔시켜서 2층에서 창밖을 보고있기 좋은곳	5
11350	다음 행사 있을때 한번 더 방문 예정.	4
14959	맛있고 직원도 친절해요	4
9239	이 집의 특이한 메뉴로 '해물파튀' 가 있는데, 말 그대로 해물파전을 튀겨서 제공한다	4
3380	고슬한 볶음밥	5
3195	생삼겹살인데 살 얼어있는건 안 익어서 생삼겹살인건가	3
17566	설렁탕없는 설렁탕집이에요ㅎㅎ 냉삼에 소스를 찍어 구워먹는데 이 소스가 단짠의 결정체	3
14332	30분 웨이팅하고 들어감	4
7906	마지막 식사로 나오는 짬뽕의 국물맛도 매우 좋음.	5
20903	잘 먹고 갑니다~	4
12251	얼그레이가 베스트이지만 어린이 입맛인 저에게는 누텔라랑 갈릭이 맛있었어요 :) 추천추천	5
13345	자루우동과 튀김 시켰는데 우동 처음한입먹고 탱탱한 식감에 감탄했음	5
15105	그냥 카페인데 밑에 후기는 무슨 소리를 하는건지...	5
7575	진짜 감동적으로 맛있고 가성비짱짱입니다.	4
8385	빌딩에 숨어있는 듯한 느낌이라, 블루보틀의 브랜드 콘셉트와 은근히 맞는거 같다	4
180	매운맛 안먹어 봤다면 꼭 꼭 트라이	5
9791	추천~ 2층에는 다른 카페가 있는데 거기서 취식 할수 있어서 커피와 함께 먹을수 있어요	5
4418	아쉬운거 뽑자면 테이플 간격이 가까운점	5
2978	다소 단점이긴함	3
10087	곧 다시 방문할꺼예요!!😆	5
14382	거리두기로 한테이블씩 뛰어서 입장가능해요~	5
5541	어복쟁반, 만두, 냉면, 수육 등 꽤나 다양한 메뉴가 있고, 가격대는 좀 높은 편이다	4
5337	소고기 부드럽고 맛나요	5
6340	국물이 진한편인데 보통맛도 짠맛이 좀 튀는 느낌이라, 짠맛 잘 못드시면 덜 진하게 주문하셔도 될 것 같아요	4
12055	한적한 곳에 있는 조용하고 아담한 커피집입니다	4
3702	좋아요 가족들이랑  먹어도 좋아요 주차장도 괜찮아요 무료2시간요	5
4377	친환경이라 그런거임???	4
18694	짬뽕은 얼큰하고 신라면을 짬뽕으로 만들면 이맛이 나겠네요	4
17503	Everyone from Nina, the nurses to Dr	5
14061	모든사람들에게 접근해준다	5
21170	예약을 미리 하는게 좋을듯	2
11733	비프스테이크는 가격이 조금 있는 편	4
13997	Yes	4
12912	게다가 양도 많이 준다	5
13088	매장안으로 들어가는 순간 홍어의 큼큼한 향을 맡을 수 있음	4
1791	2.감자탕이 뭐 비슷하지 싶은 생각을 가지고 있고, 실제로도 뭐 엄청 대단한 맛을 자랑하는건 아니지만 어떻게 평가해도 결국은 맛있는 감자탕이라는 결론 3.국물은 계속해서 리필이 되고, 거기에 밥을 볶아먹을 수도 있다	5
14687	오픈과 동시에 모든 테이블 자리가 찹니다	4
1428	매장밖 웨이팅하는 손님들을 위해 음료를 준비해주는 센스가 좋음	4
3302	원랜 배부르게 먹을 마음이 없었는데 먹다보니까 카레가 너무 맛있어서 계속 먹었다	5
17641	그러나 음식은 소소	3
17271	전을 담아서 가져가면 일단 들어가서 앉으라고 하신다	3
7840	간장새우덮밥과 치킨가라아게를 먹었음	5
16219	돈까스에 기름기가 별로 없고 깨끗해서 좋다	4
15044	우선 사장님 두분의 친절함이 꼼장어맛에 최고의 조미료가 된듯!	5
8678	아름다운 낙동강과 자연과 인간의 노력이 머무는 곳	3
19218	주문 메뉴 : 기본 양꼬치, 온면, 하나는 기억이 안남	4
3122	느끼하지 않아서 그런지 손님들이 대부분 음식을 남기지 않네요 ㅎㅎ;	5
7329	생일을 맞아 가족들과 찾아간 청기와타운	5
325	금방 나오고 좋아요	5
17178	햐 ~~ 과연 이 가격에 오리훈제 제육 간장불고기 찐 된장찌게 정갈한 맛과	5
8640	고기가 부드러워서 뼈랑 쉽게 분리되고 맛있어요.	5
19709	생갈비와 양념갈비세트를 시킴	5
18238	자주 가고 싶어요~~	5
17018	양꼬치는 2인분부터 주문 가능해요	4
3930	부대찌개를 돌솥에  끌여주시더라구요~	4
21341	온소바 : 항정대파구이 / 냉소바: 어묵튀김	5
20920	여름에 갔을 때는 점심 때 수육이 벌써 동나 맛 보지 못했는데, 이번에는 먹을 수 있어서 너무 좋았습니다	5
9760	3가지를 두고 비교테이스팅을 하는데 매우 좋았습니다	5
16876	다음엔 갈비찜이랑 비냉 먹으러 재방문 예정	5
10391	냉동 참치의 흐물한 부분으로 입맛이 떨어졌네요	4
12052	성수동에서도 아는 사람만 가는 갈 수 있을 것 같아요	4
256	좋습니다~	5
6785	방탄이들 생일등등의 날에 가면 이벤트들도 만날수있답니다 ㅇㅁㅇ.!!!	5
18804	손님들 대다수가 20대인데 젊은이들에게 왜 인기인지 잘 모르겠다.	3
18067	하지만 너무 일찍닫아요..ㅜㅜ	4
20996	자극적인 맛	5
16266	가족 4명과 예약없이 갔어요	5
14501	좋습니다	4
6408	요리마다 아쉬운점이 있었지만 다양한 음식들을 한번에 맛볼 수 있는 코스라 좋았습니다	4
19139	차라리 다이소 위에 있는 투썸이 더 괜찮은듯	4
20593	또는 주류를 섭취하지 않는 사람들과 늦은 시간 대화하기 적절한 장소임.	4
16700	그리고 뭣보다 번개배송이 마음에 들더라구요	4
2418	It cost me 430.000 KRW for a room with no outside window	1
20320	보쌈은 2인분 시키니 ㅎㅎ	4
16571	- 가격 : 가격은 있는 편이지만 맛있어서	5
21305	전집	4
252	밥에는 츠케모노로 보이는 절임이 다져져 있고 쯔유랑 함께 수란을 터트려서 섞어먹으면 된다	5
20618	초당옥수수라떼...	3
5127	손말이 맛있고 다 구워주어서 좋아요😍	5
5684	음식 종류는 많지 않은데, 랍스터, 전복, 가리비는 맛있어요~~	4
18837	• 저녁에 11시까지 영업했어요.(평일) 저녁 약속 있을때 가기 좋아요.	5
8499	(양이 정말 푸짐히도 나온다)	3
20642	사골칼국수 맛나요.	4
630	전에 나오던 계란찜이 안 나와서 그게 아쉬웠어요.	4
3691	깔끔하고 참 좋았어요	4
2869	맛있어요	5
19295	다시 방문은 안할듯	2
9694	주택가의 골목길에서 만나는 이쁜 카페	5
14033	셋트와 반상으로 구성되어 있으니	5
15417	전체적으로 맛이좋았다 또가고싶댜	5
10563	전 그 낙지 살인자에게 돈도 빼앗기고 강간까지 당했어요..;;ㅜㅜ	1
5616	개인적으로는 비냉보다 물냉이 좋았고 수육, 만두는 다 맛있었어요	4
20183	연기도 잘 안 빠지는 느낌...ㅠㅠ	4
11760	브레이크 타임 없이 운영하고, 일요일은 휴무.	5
14551	다시 찾고싶은 맛.	5
19874	좋은 까페를 발견한 것 같음	5
17648	바나나는 품절이었지만 애플은 좀 남아있었기에	5
20900	맛있고 저렴해요	5
62	그리 넓지 않은 공간임에도 쾌적했고 사장님과 직원분들 모두 친절하였다	4
9094	버거류는 무난	3
3641	old lady there is good because she has a good heart	5
16709	응대 자체는 친절하지만 전반적으로 어수선합니다	2
233	김치찌개 시키면 밥 한공기도 나와요	5
20500	가까운 곳은 정독도서관 주차장 그리고 현대 엔지니어링 주차장이 좋다	5
6869	오일파스타는 맛있고 시금치파스타는 실패ㅠㅠ 토핑이 부실하고 무슨 맛인지 잘 모르겠어요.	4
17662	신포백반 원래 사장님은 그 위쪽에서 백야 갈비해장국을 하고 있어요	3
10794	오픈후에 무조건 예약하셔야할 것 같아요	4
7383	2인이서 스페셜 두개, 된장찌개 중 주문 처음에 구워준 안심, 등심은 맛있었는데 두번째로 구워준 건 질긴 힘줄(?) 부분이 있어서 씹다가 뱉음 한 조각만 그랬던 거 아님 음 가격과 맛은 비례하지 않는다는 걸 느낌 고급스러운 느낌은 좋네요	2
6564	갈때마다 기분좋은 곳!	5
11494	위치가 좋다	4
6820	맛은 평범한데 가격&대기 생각하면 만족도가 확 떨어짐	2
3575	맛은 글쎄다	2
15213	빠오즈 맛집	5
1504	여기 김치나베 미쳤거든요 ...	4
2017	어쩌다보니 제가 이쪽으로 이사오게 되면서 벌써 4년 반째 단골이네요	5
6537	오향장육 5점 (흔히알던 간장느낌의 소스가아닌 고추소스	5
9268	소중한 지인과 함께한 행복한 시간이었습니다	4
1097	애플파이는 쏘쏘였어요	4
13098	짜지않고 맛있는 정갈한 반찬과 오랜만에 보는 귀한 버섯도 있고, 향이좋은 더덕구이까지~	5
6926	솔직히 남기고 장사하시는 건 맞는지 싶을 정도로 홍익인간적인 양이 나옵니다	5
12266	깔끔하고 건더기도 많고 좋았어요	4
16479	간이 너무 안되어 있어서 무슨 맛인지 모르겠더라구요 .	4
19995	음악분수시간이 맞아 구경했는데 아이가 넘 좋아했어요:) 음악분수 평일/주말 운영시간이 달라 홈페이지 참고하면 좋을 것 같아요.	5
14133	분위기 너무좋고 친절하게 설명 다 해주셔서 편하게 마실수있었어요	5
5944	한우 안심과 등심 맛있어요	4
16175	각지에서 공수한 해산물 요리들 신선도도 좋고 맛도 엄청남.	5
1490	맛있어요	4
4933	가끔 밥맛없거나 아플때 가서 먹어요 ^^	4
303	비린맛도 안나고, 양도 넉넉해서 만족스러웠습니다	4
7177	I could almost touch all 4 walls when I stretched my arms to the side and I am 190cm tall	1
1972	배우 정준호와 동생분이 운영하고있는 가성비 좋은 뷔페입니다	5
2781	달착지근한 돼지갈비와 참나물 무침과 함께 먹으니 입안에 향긋함이 한가득이다	5
13075	다음엔 평일 한가할 때 평양냉면이랑	3
2533	단조로운 가게분위기	5
17513	간장게장이 크고 실함 알도 꽉찼고 간도 적절함	5
9285	낭만 술, 소박한 안주, 흐릿한 불빛, 도처에 낭만 가득..	5
12397	조명은 밝지 않은 무드등이며 일반적이다	4
2262	해당 건물을 카페로 리모델링한듯 합니다	5
250	다만 어마어마한 양의 감자튀김을 맛보실 수 있습니다	4
20301	개성있는 중국풍 요리를 저렴한 가격에 먹을 수 있어 좋습니다.	4
4062	보코치니 샐러드, 로제 치킨	4
1832	삼선치고 해물양이나 종류도 그닥....	1
13385	근데 일반 중국집들 설탕 식초로 만든 그런맛이 아니라,	5
6985	결국 현장가서 운좋게?예약없이 들어갔습니다	2
14225	가격대에 비해서 아구도 큼지막하게 많이 나오고 양념도 맛있었습니다	4
20915	한국인 테이블이 나가자마자 고기도 다 먹지 않았는데 퇴근해야 한다고 쫓아내네요	1
8901	그런데 복도에서 나는 소리와 옆방 화장실에서 나는 소리는 방음은 잘 안 됩니다	4
13073	소개팅 장소로도 괜찮을 정도로 깔끔하고 층고 높은 매장	4
14815	자주 애용하는 스시오마카세	5
14340	6명을 데리고 가서 1시간을 기다렸지만 누구도 뭐라하지 않았다	5
6804	순대국하면 단연 최고로 꼽는 집입니다	5
6945	코로나 시대에 위생 관리도 별로다.(포크 나이프 등 식기가 오픈되어 손님들이 집어가게 되어있는데 손님들이 들었다 놨다 그것도 손으로 입이 닿는 부분을...)	3
21092	곱창도 여전히 맛있당	5
7753	기본 습도가 높은데 샤워까지 하면 쪄죽지 싶어서 방 내부 샤워실 안 쓰고 안암건강랜드가서 샤워하고 살았습니다 ㅋㅋ😆	5
18963	빌딩이 오래되어 주변이 공사중이고 어수선했던 점, 주차비 선불 5천원 받는 건 어쩔 수 없는 아쉬운 점이었네요.	5
3576	크럼블 너무 많고 애플은 너무 적어요	4
18962	귯	4
19827	재방문의사 있음	4
4440	좌석공간이 부족한 편이어서 자리를 잡는 데 굉장한 노력이 필요할 수 있음	3
3878	서면에 위치한 일본식 라멘 맛집	5
15089	Everyone I've  met has been very friendly and knowledgeable and the atmosphere is beautiful	5
15743	정말 잘 먹었습니다	5
10556	깔끔하고 매장이 행각보다 커요	5
14519	김치는 마늘 향이 좀 쎄지만 맛있었고 테이블에 있는 키오스크 때문에 사용 못 할까봐 걱정되서 그런건지 아니면 메뉴 뭐시키나 보러온 건지 알아서 잘하고 있는데 직원 분이 쓱-와서 보고 가는게 기분 좋지는 않았음..(표정이 조금 오해할만한 표정이었음	4
5975	메뉴 집을 때는 비닐장갑 끼고 이용했구요	5
21313	(22.9.22)	3
6213	구글평점 4.0~-4.1 점 정도가 적당하는 생각이예요(주관적인 느낌입니다)	3
21674	주변 상권은 그다지 크지 않지만 학원가 학생들과 차량으로 이동하는 주변지역 주민들의 방문으로 주문이 끊임없이 이어진다	4
2343	종류가 많지 않지만 합리적인 가격의 소줏집	4
16693	음식값에 비해 종업원 서비스가 엉망입니다	1
15784	벌집삼겹살 부드럽네요...고기맛은 고소맛맛이나 그런건 없어요....닭튀김은 양념 후라이드 다 맛있네요	4
4423	약한불에 잠시 굽더니 자르기 시작해서 대충 몇 번 굴리다가 익지 않은 채 미나리를 같이 구음...고기가 익으려면 미나리가 타고, 미나리만 익히면 고기는 날로 먹어야 되는 상황이 눈에 보여 직원이 뜨자 미나리를 분리하고 고기를 굽고 다시 합침	2
17823	가격대비 우수한 뷔페입니다	5
20842	근처 직장생활 & 주거생활하는 자로서 아주 자주 찾는 국숫집 근데!!!	4
19888	함께나온 리코타치즈가 짜지 않고 견과류의 담백하고 고소한 맛이 느껴져 인상깊었습니다	5
9335	마르게르따 1	4
6857	후식식사 맛있어요	4
3942	채끝등심보다는 특양과 대창이 진리	5
15015	노래를 듣는 곳에서 양고기를 먹을 수 있는 것인지 아니면 양고기 집에서 배경음악이 흘러나오는 건지 주객전도라 느낄 수 있을 정도로 노래소리가 좀 컸던 것 같다	4
17029	주택가 안에 위치한 카페	4
18358	파이도 그닥	3
15925	무엇보다 어묵은 진짜 탑 안에 든다고 생각이 들 정도로 맛있습니다.	5
21238	저는 웨이팅 없이 바로 들어갔어요	4
21443	6ㅡ7시에는 웨이팅이 심하더라구요	4
6068	사장님도 친절하세요	5
21717	맛있는 녀석들에서 소세지섞어찌개로 소개된 세종대 백반집	5
12233	주문하면 문자로 계좌 하나 달랑 옴, 입금해도 확인 문자도 안오고 걍 읽씹임 뭐 배송을 했는지 준비중인지 알수가없음 내가 사기 계좌에 돈을 보낸건 아닌가 걱정마저 됨.	1
32	항상 웨이팅이 있어 궁금함에 가봤습니다	5
18116	ㆍ명동에 있는 백화점으로 외국인들로 매우 혼잡합니다	4
1279	️ 같이 들어있는 김말이와 떡도 존맛탱	5
7356	이층도 곧 오픈하신다는데 기대가됩니다!	4
4267	샐러드는 채소양이 넘치게 많아서 드레싱이 부족한 느낌이었어요	4
16200	1979년부터 지금까지 냉동삼겹살	4
10095	김치와 치즈돈까스가 따뜻한 뚝배기에 나오는데요	4
4731	범계에 일 보러 나오면 가끔 가던 곳이었는데 안 좋은 기억이 남아서 아쉽습니다	1
6319	일단 생면이라 면이 엄청 쫄깃하구요 먹고나면 엄청 배부른데 신기하게 속이 편해요	5
133	너무나 좋았던 공간, 전시	5
10811	기대가 너무 많아서 인지 생각보다 그냥 맛있네 이정도 였던 것 같아요	4
11810	점포 정리 잘 되어있고 기다려서 사도 크게 불편하지 않았어요	5
15482	애플 크럼블은 위에 아이스크림이 겁나 맛있어서 버프를 받은 느낌 사실 애플 크럼블 자체도 나쁘진 않았지만 아이스크림이 너무 맛있어서 한스쿱 더 먹고 싶었다 아이스크림 뭐쓰시나요	4
21571	음식 예쁘고 맛도 좋음.	5
5447	처음에 서빙해주시면서 설명해주면 좋을듯	3
5124	안동국시로 유명하다길래 인당 29000원짜리 국수를 먹으러 감	5
17511	동네 골목들이 정겹게 느껴지집니다	5
3573	특이하게도 파스타 아래에 누룽지가 깔려서 나오더라구요	4
19330	특히 라자냐 진~~짜 맛있고, 후무스 피자는 토핑이 거의 없긴 하지만 은근 맛있어요	5
10269	냉메밀 훌륭합니다	4
15967	빨라서 그런지 굉장히 신선해서 좋았습니다😍	4
17582	흑마늘 삼계탕 추천드립니다.	4
20231	삼겹살 맛집인만큼 사람이 많네요	5
19142	서버분들이 직접 구워주나 매장이 정신이 없는경우에는 직접 구워야 할 수 있다	3
2566	메인인 장어 가격은 다른곳에 비해 조금 저렴하고, 맛은 흙내없이 고소하고 맛이있다	5
13767	분위기 좋고 한번쯤 가볼만한 곳..공장내부의 느낌을 살려 인테리어 가 이색적임..빵맛은 보틍이고 커피나 히비스커스 차맛이 좋다..^^	3
19037	달고 기름져서 혈관에게 미안해지지만 매우 행복해지는 맛이다	5
20071	직원님이 친절하고 음식이 예쁘고 인테리어가 맛있네요	5
11560	개념이 아니라 전혀 다른 곳이라고	4
15633	쪽파 베이글: 양파맛 크림치즈의 맛	4
5071	밤 9시 넘어 영화를 보려고 하니 수원에	5
81	육회 퀄리티가 상당히 좋더라구요	4
16447	무인 계산 키오스크 중심이고 (유인 계산은 1곳) 1회용 봉투는 제공되지 않습니다	4
15756	면적에 비해 좌석이 적어 이용자 밀도가 낮음	4
1670	카페 전체의 분위기 같은건 좋았고 직원들이 친절한듯 무뚝뚝한 느낌	4
18436	8000원 커피값이 비싸단 생각이 안들었음	5
12026	간장 베이스 느낌의 장조림 고기 첨가된	1
19124	진지함	5
13725	닭육수로 만든 라멘	5
16910	빈익빈부익부가 나의 입맛에도 찾아왔나?	3
947	다시 광안리간다면 여기 망고호텔 이용할꺼예요👍🏻😆	5
11399	독일산 냉동삼겹살이지만 간장소스에 담궜다가 구워서 새콤달콤한 파절이와 같이 먹으면 그 맛은 일품.	3
157	곳곳에 전원 콘센트 있고, 거리두기도 잘 지켜지는 편	4
3756	확실히 일본 여러번 다녀봤지만 본적이 없는 장르에요	5
15145	퉁명스럽고 짧은 느낌이 확실히 듭니다	5
16353	완전 친절하시지는 않습니다	3
10349	이 리뷰를 보게되는 당신	4
5336	직장인들은 돈 더주고 더 멋난거 드세요.	2
17256	그리고 빵을 접시에 담아주어서 맘에 들었습니다	5
15737	짜가지구ㅜ 근데 육수리필	5
5478	내 기준 두번은 안 찾을듯	3
7359	1층은 배달이구요	5
18299	다만.	4
8296	가양칼국수버섯매운탕은 여의도 홍우빌딩 지하에 있는 음식점입니다	4
12609	그냥그냥	2
20710	직원분들 서비스도 좋고	5
1419	솔직히 우래옥 강남점 경험은 별로였었는데, 수래옥을 먼저 다녀간 분들의 평이 좋아 벼르다가 갔습니다	5
5867	단계선택이없는듯해서 맵찔님은 못드실듯	5
6231	밤에 출출하고 달달한거 땡기면 가는 최애 디저트집	5
4679	든든해요🐥	4
10453	보통의 스타벅스이지만 다소 소란스러운 분위기네요.	4
11871	Are you a social butterfly	5
8317	간만에 점심먹으러 간곳	4
19321	일단 주관적으로 첫입맛은 소스가 엄청 많아서	5
21356	김치 맛있음	4
12699	개인적으로는 연남동 단품 오향이 더 나은 듯..	3
11424	커피가격은 조금있었으나 아쉬울게 없을정도로 정성스럽게 슬로우로 내려주셨고 예쁜잔 그리고 풍미또한 좋았다 남포동에 가게된다면 무조건 재방문할곳  자리가 협소하여 웨이팅및 자리가 없을수도!	5
20270	뭔가 허전해 추가주문한 음식이 20분이	3
1906	혼자 별생각없이 맛집찾다 들어갔는데..너무맛있어서 깜짝놀람..사장님 너무맛있어요!!	5
11756	만약 프로포즈를 준비하거 둘만의 특별한 식사를 원한다면 꼭 방문해보길 권한다.	5
21753	팁은 스콘과 커피가 너무 잘 어울림^^	5
16440	탁월한 선택이었던거 같습니다	5
2594	친절한 젊은 남자사장님이 반겨주신다	5
6690	카메라를 들쳐 메고, 무작정 발걸음을 옮겼다	4
2634	⠀	4
3663	특이한점은 밥이 말아져서 나오며 국수가 따로 나옴	5
87	응급실에서 환자 기록 조회를 할 때, 제증명 기록을 뗄 때 환자의 수술기록이 없다고 해당부위의 치료를 거부하거나 보이지 않는다고, 자기네 병원에서 수술 받은게 맞냐고 되물어 묻는 80년대에도 보지 못한 시스템을 보여준다	2
11947	대기인원 작성하면 순서대로 불러	5
18304	직원들이 손님을 대하는 태도, 서빙에서 상당히 아쉬웠습니다	1
7571	가족 모임하기 좋습니다	4
17699	먹어요	4
4107	추천 소스를 꼭 사세요	5
18716	광어회가 6만원인데 비해.	3
5151	성인 3 아이 1 갔는데,	5
13542	바다이야기로 주문했는데 양도 푸짐하고 맛있어요	5
4728	맛도 분위기도 괜찮았습니다	3
2993	개인적인 취향으론 등심과 갈비는 상당히 맛났음	4
8373	팡도르를 비롯한 다양한 빵들이 맛있어 인근에 갈일이 있을 때면 들려 사오는 곳으로 아직까지는 개인적으로도 인정하고 싶은 곳이다	3
15375	그리고 미쉐린 명성에 맞게 밑반찬 하나부터 본식까지 맛없는 게 없었던 곳	5
10784	만두맛집 군자 이화만두 웨이팅 후기 입니다	5
7331	흔쾌히 변경해주더군요~	5
9018	닭도리탕 먹고 가슴살좀 남겨서 볶음밥 해먹었는데 아주 만족스럽다.	4
12302	맥주랑도 궁합 최고	5
337	받았어요.10월8일에는 지하에 전문명품브랜드샆이 생겨 명품좋아하는 뷴들에게는 최고의 장소인듯싶어요.루이비통 매장에 들어가기 위해서는 2어시간정도 웨이팅을 해야 하는 수고로움이	3
5225	깨끗한 가게에 깔끔한 국물 맛을 원하는 경우는 가도 좋겠지만, 굳이 이 가게를 고집할 필요는 없을 것 같아요	4
21590	손님이 많아서 그런지 회가 신선하고 맛있네요	4
95	====================== 3년만에 다시 방문해서 성게덥밥 ( Sea urchin rice bowl ) , 한우양지온면 ( warm noodle with beef ) 과 타마고멘치카츠 ( Japanese style Cutlets with Egg ) 등의 따뜻한 음식을 주문했는데 , 냉소바 (Cold Soba) 등의 메뉴가 더 좋은것 같습니다.	4
21669	3.5점이 있으면 3.5점을 줬을 것	4
7472	A,B,C세트 모두 깔끔하고 양 적당함	4
9661	ㆍ간단한 점심 코스 요리가 나쁘지 않습니다	4
10225	깨끗한 환경	5
15844	주문 후 에는 감자칩 무제한 코너가 있으니 셀프로 가져와 먹으면 된답니다.	4
20180	한끼 잘 먹었다.	5
13880	발렛 가능 해요	4
3093	재료 소진시 마감이라 그런가	3
6433	너무 달지도 않고 부드럽고 쉬폰이 폭신폭신합니당	5
10307	치쿠와의 맛과 바삭함 둘다 좋은데 가격까지 싸기 때문에 사이드로 주문하는 것을 추천드려요	4
2335	궁금했는데 항상 웨이팅이라..	4
12277	청담대교의 야경과 경치도 좋고, 뚝섬 한강 공원 이 바오 뒤에있고 앞으로는 아리랑 웨딩하우스란 곳이 있다	5
15641	항상 줄을 서는데 오늘은 운 좋게 바로 자리를  잡을 수 있었네요	3
11788	현재 칼국수버섯매운탕은 1인분에 12,000원이며, 추가 메뉴인 샤부샤부고기는 한접시에 12,000입니다.	4
2230	오래된 맛집, 불고기.갈비탕이 유명한곳	4
14221	일요일에 갔고 브레이크타임에 5시에 끝나서 4시 40분부터 줄섰고 5시에 들어가서 앉아서 미소국 먹으면서 기다리니 5시 20분에 음식 나왔어요	5
12416	18층이었는데 전망은 앞에 바다와 부산항대교가 보입니다.야경도 이쁘네요	5
7481	🍚맛 : (☝️음식 중 최고점으로 기재	5
2856	내가 여태 먹은 삼겹살집 중에서는 가장 최고라고 단언할 수 있겠습니다	5
7710	소금빵은 질기지만 다른 빵들이 만족스러웠고 분위기와 서비스가 좋습니다	4
17085	내장 국밥	5
17387	스콘은 다 거기서 거기라고 생각했는데	5
9923	눅눅하다고 직원한테 말하면 한숨쉬면서 온장고에 있다 나와서 그렇다 하는데..	2
15122	전골이 정말 얼큰하고 맛있었어요 갖가지 버섯들 찾아먹는 재미도 있고요 같이 곁들일 수 있는 깍두기와 배추김치도 만두와 잘 어울려용	5
